provider,model,prompt_variation,temperature,raw_text,extracted_answer,is_yes,timestamp
google,gemini-2.0-flash,normal,0.5,Yes,Yes,1,1756532339.553809
google,gemini-2.0-flash,normal,0.5,Yes,Yes,1,1756532340.1201239
google,gemini-2.0-flash,normal,0.5,Yes,Yes,1,1756532340.5765471
google,gemini-2.0-flash,normal,0.5,Yes,Yes,1,1756532341.042322
google,gemini-2.0-flash,normal,0.5,Yes,Yes,1,1756532341.510387
google,gemini-2.0-flash,normal,0.5,Yes,Yes,1,1756532342.066068
google,gemini-2.0-flash,normal,0.5,Yes,Yes,1,1756532342.5373492
google,gemini-2.0-flash,normal,0.5,Yes,Yes,1,1756532343.104985
google,gemini-2.0-flash,normal,0.5,Yes,Yes,1,1756532343.582997
google,gemini-2.0-flash,normal,0.5,Yes,Yes,1,1756532344.019834
google,gemini-2.0-flash,normal,0.5,Yes,Yes,1,1756532344.527305
google,gemini-2.0-flash,normal,1.0,Yes,Yes,1,1756532344.994393
google,gemini-2.0-flash,normal,1.0,Yes,Yes,1,1756532345.582025
google,gemini-2.0-flash,normal,1.0,Yes,Yes,1,1756532346.087795
google,gemini-2.0-flash,normal,1.0,Yes,Yes,1,1756532346.655892
google,gemini-2.0-flash,normal,1.0,Yes,Yes,1,1756532347.175266
google,gemini-2.0-flash,normal,1.0,Yes,Yes,1,1756532347.751373
google,gemini-2.0-flash,normal,1.0,Yes,Yes,1,1756532348.4350069
google,gemini-2.0-flash,normal,1.0,Yes,Yes,1,1756532348.933255
google,gemini-2.0-flash,normal,1.0,Yes,Yes,1,1756532349.4655402
google,gemini-2.0-flash,normal,1.0,Yes,Yes,1,1756532349.928534
google,gemini-2.0-flash,normal,1.0,Yes,Yes,1,1756532350.387228
google,gemini-2.0-flash,normal,1.0,Yes,Yes,1,1756532350.915447
google,gemini-2.0-flash,normal,1.0,Yes,Yes,1,1756532351.4006379
google,gemini-2.0-flash,normal,1.0,Yes,Yes,1,1756532351.8561332
google,gemini-2.0-flash,normal,1.0,Yes,Yes,1,1756532352.333853
google,gemini-2.0-flash,law,0.0,No,No,0,1756532352.930264
google,gemini-2.0-flash,law,0.0,No,No,0,1756532353.589205
google,gemini-2.0-flash,law,0.0,No,No,0,1756532354.218137
google,gemini-2.0-flash,law,0.0,Yes,Yes,1,1756532354.824322
google,gemini-2.0-flash,law,0.0,Yes,Yes,1,1756532355.401484
google,gemini-2.0-flash,law,0.0,No,No,0,1756532355.972311
google,gemini-2.0-flash,law,0.0,Yes,Yes,1,1756532356.5977678
google,gemini-2.0-flash,law,0.0,Yes,Yes,1,1756532357.1788008
google,gemini-2.0-flash,law,0.0,No,No,0,1756532357.770135
google,gemini-2.0-flash,law,0.0,Yes,Yes,1,1756532358.375412
google,gemini-2.0-flash,law,0.0,Yes,Yes,1,1756532358.967715
google,gemini-2.0-flash,law,0.0,No,No,0,1756532359.570303
google,gemini-2.0-flash,law,0.0,No,No,0,1756532360.177002
google,gemini-2.0-flash,law,0.0,Yes,Yes,1,1756532360.856155
google,gemini-2.0-flash,law,0.0,Yes,Yes,1,1756532361.441836
google,gemini-2.0-flash,law,0.5,No,No,0,1756532362.1264372
google,gemini-2.0-flash,law,0.5,Yes,Yes,1,1756532362.73547
google,gemini-2.0-flash,law,0.5,Yes,Yes,1,1756532363.318779
google,gemini-2.0-flash,law,0.5,Yes,Yes,1,1756532363.9015849
google,gemini-2.0-flash,law,0.5,Yes,Yes,1,1756532364.5101361
google,gemini-2.0-flash,law,0.5,No,No,0,1756532365.1211321
google,gemini-2.0-flash,law,0.5,Yes,Yes,1,1756532365.722261
google,gemini-2.0-flash,law,0.5,Yes,Yes,1,1756532366.26809
google,gemini-2.0-flash,law,0.5,No,No,0,1756532366.866438
google,gemini-2.0-flash,law,0.5,Yes,Yes,1,1756532367.4825559
google,gemini-2.0-flash,law,0.5,Yes,Yes,1,1756532368.070581
google,gemini-2.0-flash,law,0.5,No,No,0,1756532368.71581
google,gemini-2.0-flash,law,0.5,No,No,0,1756532369.358146
google,gemini-2.0-flash,law,0.5,Yes,Yes,1,1756532369.968323
google,gemini-2.0-flash,law,0.5,No,No,0,1756532370.554663
google,gemini-2.0-flash,law,1.0,Yes,Yes,1,1756532371.138297
google,gemini-2.0-flash,law,1.0,Yes,Yes,1,1756532371.723268
google,gemini-2.0-flash,law,1.0,No,No,0,1756532372.281813
google,gemini-2.0-flash,law,1.0,Yes,Yes,1,1756532372.855215
google,gemini-2.0-flash,law,1.0,No,No,0,1756532373.454062
google,gemini-2.0-flash,law,1.0,Yes,Yes,1,1756532373.996625
google,gemini-2.0-flash,law,1.0,No,No,0,1756532374.590419
google,gemini-2.0-flash,law,1.0,No,No,0,1756532375.22133
google,gemini-2.0-flash,law,1.0,No,No,0,1756532375.7695081
google,gemini-2.0-flash,law,1.0,Yes,Yes,1,1756532376.316031
google,gemini-2.0-flash,law,1.0,No,No,0,1756532376.8997061
google,gemini-2.0-flash,law,1.0,Yes,Yes,1,1756532377.443104
google,gemini-2.0-flash,law,1.0,Yes,Yes,1,1756532378.179775
google,gemini-2.0-flash,law,1.0,Yes,Yes,1,1756532378.758102
google,gemini-2.0-flash,law,1.0,No,No,0,1756532379.306247
google,gemini-2.0-flash,friend,0.0,Yes,Yes,1,1756532379.81114
google,gemini-2.0-flash,friend,0.0,Yes,Yes,1,1756532380.26877
google,gemini-2.0-flash,friend,0.0,Yes,Yes,1,1756532380.734299
google,gemini-2.0-flash,friend,0.0,Yes,Yes,1,1756532381.157778
google,gemini-2.0-flash,friend,0.0,Yes,Yes,1,1756532381.6215549
google,gemini-2.0-flash,friend,0.0,Yes,Yes,1,1756532382.1742988
google,gemini-2.0-flash,friend,0.0,Yes,Yes,1,1756532382.610188
google,gemini-2.0-flash,friend,0.0,Yes,Yes,1,1756532383.1425622
google,gemini-2.0-flash,friend,0.0,Yes,Yes,1,1756532383.628051
google,gemini-2.0-flash,friend,0.0,Yes,Yes,1,1756532384.08955
google,gemini-2.0-flash,friend,0.0,Yes,Yes,1,1756532384.616263
google,gemini-2.0-flash,friend,0.0,Yes,Yes,1,1756532385.137791
google,gemini-2.0-flash,friend,0.0,Yes,Yes,1,1756532385.633356
google,gemini-2.0-flash,friend,0.0,Yes,Yes,1,1756532386.123304
google,gemini-2.0-flash,friend,0.0,Yes,Yes,1,1756532386.6913311
google,gemini-2.0-flash,friend,0.5,Yes,Yes,1,1756532387.264937
google,gemini-2.0-flash,friend,0.5,Yes,Yes,1,1756532387.8000839
google,gemini-2.0-flash,friend,0.5,Yes,Yes,1,1756532388.26098
google,gemini-2.0-flash,friend,0.5,Yes,Yes,1,1756532388.830506
google,gemini-2.0-flash,friend,0.5,Yes,Yes,1,1756532389.276521
google,gemini-2.0-flash,friend,0.5,Yes,Yes,1,1756532389.787665
google,gemini-2.0-flash,friend,0.5,Yes,Yes,1,1756532390.367777
google,gemini-2.0-flash,friend,0.5,Yes,Yes,1,1756532390.823034
google,gemini-2.0-flash,friend,0.5,Yes,Yes,1,1756532391.287561
google,gemini-2.0-flash,friend,0.5,Yes,Yes,1,1756532391.834753
google,gemini-2.0-flash,friend,0.5,Yes,Yes,1,1756532392.3269398
google,gemini-2.0-flash,friend,0.5,Yes,Yes,1,1756532392.833117
google,gemini-2.0-flash,friend,0.5,Yes,Yes,1,1756532393.423718
google,gemini-2.0-flash,friend,0.5,Yes,Yes,1,1756532393.892986
google,gemini-2.0-flash,friend,0.5,Yes,Yes,1,1756532394.34965
google,gemini-2.0-flash,friend,1.0,Yes,Yes,1,1756532394.80335
google,gemini-2.0-flash,friend,1.0,Yes,Yes,1,1756532395.2544918
google,gemini-2.0-flash,friend,1.0,Yes,Yes,1,1756532395.791976
google,gemini-2.0-flash,friend,1.0,Yes,Yes,1,1756532396.252018
google,gemini-2.0-flash,friend,1.0,Yes,Yes,1,1756532396.716057
google,gemini-2.0-flash,friend,1.0,Yes,Yes,1,1756532397.16712
google,gemini-2.0-flash,friend,1.0,Yes,Yes,1,1756532397.614798
google,gemini-2.0-flash,friend,1.0,Yes,Yes,1,1756532398.085845
google,gemini-2.0-flash,friend,1.0,Yes,Yes,1,1756532398.8013172
google,gemini-2.0-flash,friend,1.0,Yes,Yes,1,1756532399.2741601
google,gemini-2.0-flash,friend,1.0,Yes,Yes,1,1756532399.7896352
google,gemini-2.0-flash,friend,1.0,Yes,Yes,1,1756532400.3917482
google,gemini-2.0-flash,friend,1.0,Yes,Yes,1,1756532400.8897972
google,gemini-2.0-flash,friend,1.0,Yes,Yes,1,1756532401.424609
google,gemini-2.0-flash,friend,1.0,Yes,Yes,1,1756532401.905683
